"","IRI","label","Defs","type","ID.short","ID","label.final","label.nospace"
"7918","http://purl.obolibrary.org/obo/UBERON_0007158","lumen of anal canal","An anatomical cavity that surrounded_by a anal canal.","class","UBERON_0007158","UBERON_0007158","lumen_of_anal_canal","lumen_of_anal_canal"
"7919","http://purl.obolibrary.org/obo/CDAO_0000017","UnresolvedTree","","class","CDAO_0000017","CDAO_0000017","UnresolvedTree","UnresolvedTree"
"7920","http://purl.obolibrary.org/obo/GO_1900426","positive regulation of defense response to bacterium","Any process that activates or increases the frequency, rate or extent of defense response to bacterium.","class","GO_1900426","GO_1900426","positive_regulation_of_defense_response_to_bacterium","positive_regulation_of_defense_response_to_bacterium"
"7921","http://purl.obolibrary.org/obo/UBERON_0002316","white matter","Neural tissue consisting of myelinated axons connecting grey matter areas of the central nervous system.","class","UBERON_0002316","UBERON_0002316","white_matter","white_matter"
"7922","http://purl.obolibrary.org/obo/GO_1904484","cloacal gland development","The process whose specific outcome is the progression of a cloacal gland over time, from its formation to the mature structure.","class","GO_1904484","GO_1904484","cloacal_gland_development","cloacal_gland_development"
"7923","http://purl.obolibrary.org/obo/PATO_0001562","decreased mass","A mass which is lower than normal or average.","class","PATO_0001562","PATO_0001562","decreased_mass","decreased_mass"
"7924","http://purl.obolibrary.org/obo/PATO_0002253","platelike","A quality inhering in a bearer by virtue of the bearer\'s being roundish, flattish shape, possibly with a slightly angled edge.","class","PATO_0002253","PATO_0002253","platelike","platelike"
"7925","http://purl.obolibrary.org/obo/GO_1901700","response to oxygen-containing compound","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus.","class","GO_1901700","GO_1901700","response_to_oxygen-containing_compound","response_to_oxygen-containing_compound"
"7926","http://purl.obolibrary.org/obo/CHEBI_138366","bile acids","Any member of a group of hydroxy steroids occuring in bile, where they are present as the sodium salts of their amides with glycine or taurine. In mammals bile acids almost invariably have 5beta-configuration, while in lower vertebrates, some bile acids, known as allo-bile acids, have 5alpha-configuration.","class","CHEBI_138366","CHEBI_138366","bile_acids","bile_acids"
"7927","http://purl.obolibrary.org/obo/GO_2001223","negative regulation of neuron migration","Any process that stops, prevents or reduces the frequency, rate or extent of neuron migration.","class","GO_2001223","GO_2001223","negative_regulation_of_neuron_migration","negative_regulation_of_neuron_migration"
"7928","http://purl.obolibrary.org/obo/GO_0040013","negative regulation of locomotion","Any process that stops, prevents, or reduces the frequency, rate or extent of locomotion of a cell or organism.","class","GO_0040013","GO_0040013","negative_regulation_of_locomotion","negative_regulation_of_locomotion"
"7929","http://purl.obolibrary.org/obo/GO_1905651","regulation of artery morphogenesis","Any process that modulates the frequency, rate or extent of artery morphogenesis.","class","GO_1905651","GO_1905651","regulation_of_artery_morphogenesis","regulation_of_artery_morphogenesis"
"7930","http://purl.obolibrary.org/obo/PATO_0002518","flush","A positional quality inhering in a bearer by virtue of the bearer being level or even with another surface.","class","PATO_0002518","PATO_0002518","flush","flush"
"7931","http://purl.obolibrary.org/obo/CHEBI_33694","biomacromolecule","A macromolecule formed by a living organism.","class","CHEBI_33694","CHEBI_33694","biomacromolecule","biomacromolecule"
"7932","http://purl.obolibrary.org/obo/GO_0099738","cell cortex region","The complete extent of cell cortex that underlies some some region of the plasma membrane.","class","GO_0099738","GO_0099738","cell_cortex_region","cell_cortex_region"
"7933","http://purl.obolibrary.org/obo/GO_0035270","endocrine system development","Progression of the endocrine system over time, from its formation to a mature structure. The endocrine system is a system of hormones and ductless glands, where the glands release hormones directly into the blood, lymph or other intercellular fluid, and the hormones circulate within the body to affect distant organs. The major glands that make up the human endocrine system are the hypothalamus, pituitary, thyroid, parathryoids, adrenals, pineal body, and the reproductive glands which include the ovaries and testes.","class","GO_0035270","GO_0035270","endocrine_system_development","endocrine_system_development"
"7934","http://purl.obolibrary.org/obo/GO_0120036","plasma membrane bounded cell projection organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a plasma membrane bounded prolongation or process extending from a cell, e.g. a cilium or axon.","class","GO_0120036","GO_0120036","plasma_membrane_bounded_cell_projection_organization","plasma_membrane_bounded_cell_projection_organization"
"7935","http://purl.obolibrary.org/obo/GO_0097473","retinal rod cell apoptotic process","Any apoptotic process in a retinal rod cell, one of the two photoreceptor cell types of the vertebrate retina.","class","GO_0097473","GO_0097473","retinal_rod_cell_apoptotic_process","retinal_rod_cell_apoptotic_process"
"7936","http://purl.obolibrary.org/obo/UBERON_0004698","vena cava endothelium","An endothelium that is part of a vena cava [Automatically generated definition].","class","UBERON_0004698","UBERON_0004698","vena_cava_endothelium","vena_cava_endothelium"
"7937","http://purl.obolibrary.org/obo/PATO_0000173","obsolete function","","class","PATO_0000173","PATO_0000173","obsolete_function","obsolete_function"
"7938","http://purl.obolibrary.org/obo/CL_0002375","Schwann cell precursor","A giioblast cell that develops from a migratory neural crest cell. The SCP is embedded among neurons (axons) with minimal extracellular spaces separating them from nerve cell membranes and has no basal lamina. In rodents SCPs are the only cells in the Schwann cell linage that expresses Cdh19.","class","CL_0002375","CL_0002375","Schwann_cell_precursor","Schwann_cell_precursor"
"7939","http://purl.obolibrary.org/obo/PATO_0015009","humidity","A quality inhering in air by virtue of the partial pressure exerted by the bearer\'s water vapour content.","class","PATO_0015009","PATO_0015009","humidity","humidity"
"7940","http://purl.obolibrary.org/obo/GO_0014902","myotube differentiation","The process in which a relatively unspecialized cell acquires specialized features of a myotube cell. Myotube differentiation starts with myoblast fusion and the appearance of specific cell markers (this is the cell development step). Then individual myotubes can fuse to form bigger myotubes and start to contract. Myotubes are multinucleated cells that are formed when proliferating myoblasts exit the cell cycle, differentiate and fuse.","class","GO_0014902","GO_0014902","myotube_differentiation","myotube_differentiation"
"7941","http://purl.obolibrary.org/obo/UBERON_0003357","epithelium of tongue","An epithelium that is part of a tongue [Automatically generated definition].","class","UBERON_0003357","UBERON_0003357","epithelium_of_tongue","epithelium_of_tongue"
"7942","http://purl.obolibrary.org/obo/AISM_0000135","spiracle","The region of the cuticle that is continuous to the proximal region of a trachea and can be closed by muscles.","class","AISM_0000135","AISM_0000135","spiracle","spiracle"
"7943","http://purl.obolibrary.org/obo/IAO_0000109","measurement datum","A measurement datum is an information content entity that is a recording of the output of a measurement such as produced by a device.","class","IAO_0000109","IAO_0000109","measurement_datum","measurement_datum"
"7944","http://purl.obolibrary.org/obo/GO_1904269","cell leading edge cell cortex","The cell cortex of the leading edge of a cell.","class","GO_1904269","GO_1904269","cell_leading_edge_cell_cortex","cell_leading_edge_cell_cortex"
"7945","http://purl.obolibrary.org/obo/IAO_0000702","additional results section","A results section that reports analyses other than main results of the study (e.g. subgroups analyses, adjusted analyses, sensitivity analyses, etc.)","class","IAO_0000702","IAO_0000702","additional_results_section","additional_results_section"
"7946","http://purl.obolibrary.org/obo/GO_0014046","dopamine secretion","The regulated release of dopamine by a cell. Dopamine is a catecholamine and a precursor of adrenaline and noradrenaline. It acts as a neurotransmitter in the central nervous system but it is also produced peripherally and acts as a hormone.","class","GO_0014046","GO_0014046","dopamine_secretion","dopamine_secretion"
"7947","http://purl.obolibrary.org/obo/GO_1905807","negative regulation of synapse pruning","Any process that stops, prevents or reduces the frequency, rate or extent of synapse pruning.","class","GO_1905807","GO_1905807","negative_regulation_of_synapse_pruning","negative_regulation_of_synapse_pruning"
"7948","http://purl.obolibrary.org/obo/GO_0010595","positive regulation of endothelial cell migration","Any process that increases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium.","class","GO_0010595","GO_0010595","positive_regulation_of_endothelial_cell_migration","positive_regulation_of_endothelial_cell_migration"
"7949","http://purl.obolibrary.org/obo/PATO_0001300","optical quality","An EM radiation quality in which the EM radiation is within the fiat range of the spectrum visible deemed to be light.","class","PATO_0001300","PATO_0001300","optical_quality","optical_quality"
"7950","http://purl.obolibrary.org/obo/GO_0030903","notochord development","The process whose specific outcome is the progression of the notochord over time, from its formation to the mature structure. The notochord is a mesoderm-derived structure located ventral of the developing nerve cord. In vertebrates, the notochord serves as a core around which other mesodermal cells form the vertebrae. In the most primitive chordates, which lack vertebrae, the notochord persists as a substitute for a vertebral column.","class","GO_0030903","GO_0030903","notochord_development","notochord_development"
"7951","http://purl.obolibrary.org/obo/CL_0000215","barrier cell","A cell whose primary function is to prevent the transport of stuff across compartments.","class","CL_0000215","CL_0000215","barrier_cell","barrier_cell"
"7952","http://purl.obolibrary.org/obo/GO_0051410","detoxification of nitrogen compound","Any process that reduces or removes the toxicity of nitrogenous compounds which are dangerous or toxic. This includes the aerobic conversion of toxic compounds to harmless substances.","class","GO_0051410","GO_0051410","detoxification_of_nitrogen_compound","detoxification_of_nitrogen_compound"
"7953","http://purl.obolibrary.org/obo/PATO_0015021","combustibility","The propensity of a material to undergo combustion. Combustion encompasses smouldering and flaming combustion. Combustibility is usually applied to solids.","class","PATO_0015021","PATO_0015021","combustibility","combustibility"
"7954","http://purl.obolibrary.org/obo/IAO_0000030","information content entity","A generically dependent continuant that is about some thing.","class","IAO_0000030","IAO_0000030","information_content_entity","information_content_entity"
"7955","http://purl.obolibrary.org/obo/PATO_0001486","chronological age","An age quality that exists by virtue of the time (years and months) that the bearer has existed.","class","PATO_0001486","PATO_0001486","chronological_age","chronological_age"
"7956","http://purl.obolibrary.org/obo/UBERON_0005902","occipital region","Anatomical cluster that is located in the posterior region of the cranium and forms the margin of the foramen magnum and occipital condyles.","class","UBERON_0005902","UBERON_0005902","occipital_region","occipital_region"
"7957","http://purl.obolibrary.org/obo/PR_000001013","integrin alpha-X","An integrin alpha with A domain that is a translation product of the human ITGAX gene or a 1:1 ortholog thereof. Integrin alpha-X complexed with beta-2 is a receptor for fibrinogen. It recognizes the sequence GPR in fibrinogen. It mediates cell-cell interaction during inflammatory responses. It is especially important in monocyte adhesion and chemotaxis.","class","PR_000001013","PR_000001013","integrin_alpha-X","integrin_alpha-X"
"7958","http://purl.obolibrary.org/obo/PATO_0001253","light magenta","A color consisting of magenta color and high brightness.","class","PATO_0001253","PATO_0001253","light_magenta","light_magenta"
"7959","http://purl.obolibrary.org/obo/PATO_0000228","obsolete auditory","","class","PATO_0000228","PATO_0000228","obsolete_auditory","obsolete_auditory"
"7960","http://purl.obolibrary.org/obo/GO_0051969","regulation of transmission of nerve impulse","Any process that modulates the frequency, rate or extent of transmission of a nerve impulse, the sequential electrochemical polarization and depolarization that travels across the membrane of a neuron in response to stimulation.","class","GO_0051969","GO_0051969","regulation_of_transmission_of_nerve_impulse","regulation_of_transmission_of_nerve_impulse"
"7961","http://purl.obolibrary.org/obo/UBERON_0001114","right lobe of liver","The right lobe is much larger than the left; the proportion between them being as six to one. It occupies the right hypochondrium, and is separated from the left lobe on its upper surface by the falciform ligament; on its under and posterior surfaces by the left sagittal fossa; and in front by the umbilical notch. It is of a somewhat quadrilateral form, its under and posterior surfaces being marked by three fossæ: the porta and the fossæ for the gall-bladder and inferior vena cava, which separate its left part into two smaller lobes; the quadrate and caudate lobes. [WP,unvetted].","class","UBERON_0001114","UBERON_0001114","right_lobe_of_liver","right_lobe_of_liver"
"7962","http://purl.obolibrary.org/obo/CL_0002680","PP cell of intestine","A PP cell found in intestine.","class","CL_0002680","CL_0002680","PP_cell_of_intestine","PP_cell_of_intestine"
"7963","http://purl.obolibrary.org/obo/PATO_0000720","obsolete yield value","","class","PATO_0000720","PATO_0000720","obsolete_yield_value","obsolete_yield_value"
"7964","http://purl.obolibrary.org/obo/IAO_0000008","obsolete_artifact","","class","IAO_0000008","IAO_0000008","obsolete_artifact","obsolete_artifact"
"7965","http://purl.obolibrary.org/obo/GO_0033243","positive regulation of cellular amine catabolic process","Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways leading to the breakdown of amines.","class","GO_0033243","GO_0033243","positive_regulation_of_cellular_amine_catabolic_process","positive_regulation_of_cellular_amine_catabolic_process"
"7966","http://purl.obolibrary.org/obo/GO_1900122","positive regulation of receptor binding","Any process that activates or increases the frequency, rate or extent of a protein or other molecule binding to a receptor.","class","GO_1900122","GO_1900122","positive_regulation_of_receptor_binding","positive_regulation_of_receptor_binding"
"7967","http://purl.obolibrary.org/obo/UBERON_0018239","rhombomere boundary","A boundary delimiting a rhombomere.","class","UBERON_0018239","UBERON_0018239","rhombomere_boundary","rhombomere_boundary"
"7968","http://purl.obolibrary.org/obo/PATO_0001650","increased resistance to","A resistance to a stimulus which is relatively high.","class","PATO_0001650","PATO_0001650","increased_resistance_to","increased_resistance_to"
"7969","http://purl.obolibrary.org/obo/AISM_0004219","mesonoto-mesopleural conjuntiva","The noto-pleural conjunctiva that joins the mesonotum and the mesopleuron.","class","AISM_0004219","AISM_0004219","mesonoto-mesopleural_conjuntiva","mesonoto-mesopleural_conjuntiva"
"7970","http://purl.obolibrary.org/obo/IAO_0000626","future directions textual entity","A textual entity expressing ideas regarding future work relevant to work described in a document that could be done.","class","IAO_0000626","IAO_0000626","future_directions_textual_entity","future_directions_textual_entity"
"7971","http://purl.obolibrary.org/obo/GO_0050789","regulation of biological process","Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule.","class","GO_0050789","GO_0050789","regulation_of_biological_process","regulation_of_biological_process"
"7972","http://purl.obolibrary.org/obo/UBERON_0002061","truncus arteriosus","The truncus arteriosus and bulbus cordis are divided by the aorticopulmonary septum. The truncus arteriosus gives rise to the ascending aorta and the pulmonary trunk. The bulbus cordis gives rise to the smooth parts (outflow tract) of the left and right ventricles.","class","UBERON_0002061","UBERON_0002061","truncus_arteriosus","truncus_arteriosus"
"7973","http://purl.obolibrary.org/obo/PATO_0001036","obsolete relative life span","","class","PATO_0001036","PATO_0001036","obsolete_relative_life_span","obsolete_relative_life_span"
"7974","http://purl.obolibrary.org/obo/IAO_0000577","centrally registered identifier symbol","A symbol that is part of a CRID and that is sufficient to look up a record from the CRID\'s registry.","class","IAO_0000577","IAO_0000577","centrally_registered_identifier_symbol","centrally_registered_identifier_symbol"
"7975","http://purl.obolibrary.org/obo/UBERON_0003129","skull","Anatomical structure that is part of the head consisting entirely of cranium and mandible[WP].","class","UBERON_0003129","UBERON_0003129","skull","skull"
"7976","http://purl.obolibrary.org/obo/PATO_0045074","normal variability","A variability which is relatively normal or average","class","PATO_0045074","PATO_0045074","normal_variability","normal_variability"
"7977","http://purl.obolibrary.org/obo/PATO_0001628","insufficient","A wholeness quality inhering in a bearer by virtue of the bearer\'s lacks enough functionality.","class","PATO_0001628","PATO_0001628","insufficient","insufficient"
"7978","http://purl.obolibrary.org/obo/GO_0009584","detection of visible light","The series of events in which a visible light stimulus is received by a cell and converted into a molecular signal. A visible light stimulus is electromagnetic radiation that can be perceived visually by an organism; for organisms lacking a visual system, this can be defined as light with a wavelength within the range 380 to 780 nm.","class","GO_0009584","GO_0009584","detection_of_visible_light","detection_of_visible_light"
"7979","http://purl.obolibrary.org/obo/GO_0051707","response to other organism","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism.","class","GO_0051707","GO_0051707","response_to_other_organism","response_to_other_organism"
"7980","http://purl.obolibrary.org/obo/GO_0015718","monocarboxylic acid transport","The directed movement of monocarboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","class","GO_0015718","GO_0015718","monocarboxylic_acid_transport","monocarboxylic_acid_transport"
"7981","http://purl.obolibrary.org/obo/PATO_0000503","light phase","A phase which occurs during the light cycle.","class","PATO_0000503","PATO_0000503","light_phase","light_phase"
"7982","http://purl.obolibrary.org/obo/GO_0050954","sensory perception of mechanical stimulus","The series of events required for an organism to receive a sensory mechanical stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process.","class","GO_0050954","GO_0050954","sensory_perception_of_mechanical_stimulus","sensory_perception_of_mechanical_stimulus"
"7983","http://purl.obolibrary.org/obo/GO_0048852","diencephalon morphogenesis","The process in which the anatomical structures of the diencephalon are generated and organized. The diencephalon is the paired caudal parts of the prosencephalon from which the thalamus, hypothalamus, epithalamus and subthalamus are derived; these regions regulate autonomic, visceral and endocrine function, and process information directed to the cerebral cortex.","class","GO_0048852","GO_0048852","diencephalon_morphogenesis","diencephalon_morphogenesis"
"7984","http://purl.obolibrary.org/obo/CHEBI_33744","iron group molecular entity","","class","CHEBI_33744","CHEBI_33744","iron_group_molecular_entity","iron_group_molecular_entity"
"7985","http://purl.obolibrary.org/obo/UBERON_0004952","submucosa of bronchiole","A submucosa that is part of a bronchiole [Automatically generated definition].","class","UBERON_0004952","UBERON_0004952","submucosa_of_bronchiole","submucosa_of_bronchiole"
"7986","http://purl.obolibrary.org/obo/GO_0061183","regulation of dermatome development","Any process that modulates the rate, frequency, or extent of the progression of the dermatome over time, from its initial formation to the mature structure. The dermatome is the portion of a somite that will form skin.","class","GO_0061183","GO_0061183","regulation_of_dermatome_development","regulation_of_dermatome_development"
"7987","http://purl.obolibrary.org/obo/PATO_0000051","morphology","A quality of a single physical entity inhering in the bearer by virtue of the bearer\'s size or shape or structure.","class","PATO_0000051","PATO_0000051","morphology","morphology"
"7988","http://purl.obolibrary.org/obo/GO_1903522","regulation of blood circulation","Any process that modulates the frequency, rate or extent of blood circulation.","class","GO_1903522","GO_1903522","regulation_of_blood_circulation","regulation_of_blood_circulation"
"7989","http://purl.obolibrary.org/obo/PATO_0040052","protogynous","A sequential hermaphroditic quality whereby organisms start out as female and change to male at a later life stage.","class","PATO_0040052","PATO_0040052","protogynous","protogynous"
"7990","http://purl.obolibrary.org/obo/GO_0030223","neutrophil differentiation","The process in which a myeloid precursor cell acquires the specialized features of a neutrophil.","class","GO_0030223","GO_0030223","neutrophil_differentiation","neutrophil_differentiation"
"7991","http://purl.obolibrary.org/obo/GO_0050995","negative regulation of lipid catabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of lipids.","class","GO_0050995","GO_0050995","negative_regulation_of_lipid_catabolic_process","negative_regulation_of_lipid_catabolic_process"
"7992","http://purl.obolibrary.org/obo/PATO_0000568","obsolete relative height value","","class","PATO_0000568","PATO_0000568","obsolete_relative_height_value","obsolete_relative_height_value"
"7993","http://purl.obolibrary.org/obo/PATO_0045022","normal fluid flow","A fluid flow which is relatively normal or average.","class","PATO_0045022","PATO_0045022","normal_fluid_flow","normal_fluid_flow"
"7994","http://purl.obolibrary.org/obo/PATO_0000316","obsolete relative color value","","class","PATO_0000316","PATO_0000316","obsolete_relative_color_value","obsolete_relative_color_value"
"7995","http://purl.obolibrary.org/obo/GO_0014733","regulation of skeletal muscle adaptation","Any process in which skeletal muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors. These adaptive events occur in both muscle fibers and associated structures (motoneurons and capillaries), and they involve alterations in regulatory mechanisms, contractile properties and metabolic capacities.","class","GO_0014733","GO_0014733","regulation_of_skeletal_muscle_adaptation","regulation_of_skeletal_muscle_adaptation"
"7996","http://purl.obolibrary.org/obo/GO_0070447","positive regulation of oligodendrocyte progenitor proliferation","Any process that activates or increases the rate or extent of oligodendrocyte progenitor proliferation.","class","GO_0070447","GO_0070447","positive_regulation_of_oligodendrocyte_progenitor_proliferation","positive_regulation_of_oligodendrocyte_progenitor_proliferation"
"7997","http://purl.obolibrary.org/obo/GO_1901552","positive regulation of endothelial cell development","Any process that activates or increases the frequency, rate or extent of endothelial cell development.","class","GO_1901552","GO_1901552","positive_regulation_of_endothelial_cell_development","positive_regulation_of_endothelial_cell_development"
"7998","http://purl.obolibrary.org/obo/PATO_0001341","a mating type (yeast)","A S. cerevisiae mating type cells that secrete a pheromone that in alpha haploids stimulates processes that lead to mating.","class","PATO_0001341","PATO_0001341","a_mating_type_(yeast)","a_mating_type_(yeast)"
"7999","http://purl.obolibrary.org/obo/UBERON_0004177","hemopoietic organ","Organ that is part of the hematopoietic system.","class","UBERON_0004177","UBERON_0004177","hemopoietic_organ","hemopoietic_organ"
"8000","http://purl.obolibrary.org/obo/PATO_0002025","external angle","A convex angle that is formed by one side of a polygon and a line extended from an adjacent side.","class","PATO_0002025","PATO_0002025","external_angle","external_angle"
"8001","http://purl.obolibrary.org/obo/PATO_0000269","obsolete relative visual threshold","","class","PATO_0000269","PATO_0000269","obsolete_relative_visual_threshold","obsolete_relative_visual_threshold"
"8002","http://purl.obolibrary.org/obo/IAO_0000315","abstract","A summary of the entire document that is substantially smaller than the document it summarizes.  It is about the document it summarizes.","class","IAO_0000315","IAO_0000315","abstract","abstract"
"8003","http://purl.obolibrary.org/obo/GO_0051380","norepinephrine binding","Binding to norepinephrine, (3,4-dihydroxyphenyl-2-aminoethanol), a hormone secreted by the adrenal medulla and a neurotransmitter in the sympathetic peripheral nervous system and in some tracts of the CNS. It is also the biosynthetic precursor of epinephrine.","class","GO_0051380","GO_0051380","norepinephrine_binding","norepinephrine_binding"
"8004","http://purl.obolibrary.org/obo/GO_0033603","positive regulation of dopamine secretion","Any process that activates or increases the frequency, rate or extent of the regulated release of dopamine.","class","GO_0033603","GO_0033603","positive_regulation_of_dopamine_secretion","positive_regulation_of_dopamine_secretion"
"8005","http://purl.obolibrary.org/obo/UBERON_0036289","anterior wall of right ventricle","Region of wall of right ventricle which is continuous with the lateral and septal walls of right ventricle.","class","UBERON_0036289","UBERON_0036289","anterior_wall_of_right_ventricle","anterior_wall_of_right_ventricle"
"8006","http://purl.obolibrary.org/obo/CHEBI_33285","heteroorganic entity","A heteroorganic entity is an organic molecular entity in which carbon atoms or organic groups are bonded directly to one or more heteroatoms.","class","CHEBI_33285","CHEBI_33285","heteroorganic_entity","heteroorganic_entity"
"8007","http://purl.obolibrary.org/obo/GO_1905299","negative regulation of intestinal epithelial cell development","Any process that stops, prevents or reduces the frequency, rate or extent of intestinal epithelial cell development.","class","GO_1905299","GO_1905299","negative_regulation_of_intestinal_epithelial_cell_development","negative_regulation_of_intestinal_epithelial_cell_development"
"8008","http://purl.obolibrary.org/obo/GO_0048635","negative regulation of muscle organ development","Any process that stops, prevents, or reduces the frequency, rate or extent of muscle development.","class","GO_0048635","GO_0048635","negative_regulation_of_muscle_organ_development","negative_regulation_of_muscle_organ_development"
"8009","http://purl.obolibrary.org/obo/GO_1903904","negative regulation of establishment of T cell polarity","Any process that stops, prevents or reduces the frequency, rate or extent of establishment of T cell polarity.","class","GO_1903904","GO_1903904","negative_regulation_of_establishment_of_T_cell_polarity","negative_regulation_of_establishment_of_T_cell_polarity"
"8010","http://purl.obolibrary.org/obo/UBERON_0004246","outflow tract smooth muscle","A portion of smooth muscle tissue that is part of a outflow tract [Automatically generated definition].","class","UBERON_0004246","UBERON_0004246","outflow_tract_smooth_muscle","outflow_tract_smooth_muscle"
"8011","http://purl.obolibrary.org/obo/UBERON_0001155","colon","A portion of the large intestine before it becomes the rectum. In mammals, the colon is the most part of the large intestine, excluding the vermiform appendix, the rectum and the anal canal.","class","UBERON_0001155","UBERON_0001155","colon","colon"
"8012","http://purl.obolibrary.org/obo/GO_0048588","developmental cell growth","The growth of a cell, where growth contributes to the progression of the cell over time from one condition to another.","class","GO_0048588","GO_0048588","developmental_cell_growth","developmental_cell_growth"
"8013","http://purl.obolibrary.org/obo/PATO_0070015","pyramidal family morphology","A cell morphology that inheres in neurons which have a pyramidal shaped soma, a single axon, a large apical dendrite and multiple basal dendrites.","class","PATO_0070015","PATO_0070015","pyramidal_family_morphology","pyramidal_family_morphology"
"8014","http://purl.obolibrary.org/obo/PATO_0002066","crystal configuration","A solid configuration inhering in a material entity by virtue of its constituent atoms, molecules, or ions being arranged in an orderly repeating pattern extending in all three spatial dimensions.","class","PATO_0002066","PATO_0002066","crystal_configuration","crystal_configuration"
"8015","http://purl.obolibrary.org/obo/UBERON_0015485","choledocho-duodenal junction","Hat part of the duodenal wall traversed by the ductus choledochus, ductus pancreaticus, and ampulla.","class","UBERON_0015485","UBERON_0015485","choledocho-duodenal_junction","choledocho-duodenal_junction"
"8016","http://purl.obolibrary.org/obo/GO_0030573","bile acid catabolic process","The chemical reactions and pathways resulting in the breakdown of bile acids, any of a group of steroid carboxylic acids occurring in bile.","class","GO_0030573","GO_0030573","bile_acid_catabolic_process","bile_acid_catabolic_process"
"8017","http://purl.obolibrary.org/obo/GO_0086018","SA node cell to atrial cardiac muscle cell signaling","Any process that mediates the transfer of information from an SA node cardiomyocyte to an atrial cardiomyocyte.","class","GO_0086018","GO_0086018","SA_node_cell_to_atrial_cardiac_muscle_cell_signaling","SA_node_cell_to_atrial_cardiac_muscle_cell_signaling"
"8018","http://purl.obolibrary.org/obo/UBERON_0000990","reproductive system","Anatomical system that has as its parts the organs concerned with reproduction.","class","UBERON_0000990","UBERON_0000990","reproductive_system","reproductive_system"
"8019","http://purl.obolibrary.org/obo/GO_2001036","negative regulation of tongue muscle cell differentiation","Any process that stops, prevents or reduces the frequency, rate or extent of tongue muscle cell differentiation.","class","GO_2001036","GO_2001036","negative_regulation_of_tongue_muscle_cell_differentiation","negative_regulation_of_tongue_muscle_cell_differentiation"
"8020","http://purl.obolibrary.org/obo/GO_0003159","morphogenesis of an endothelium","The process in which the anatomical structure of an endothelium is generated and organized. Endothelium refers to the layer of cells lining blood vessels, lymphatics, the heart, and serous cavities, and is derived from bone marrow or mesoderm. Corneal endothelium is a special case, derived from neural crest cells.","class","GO_0003159","GO_0003159","morphogenesis_of_an_endothelium","morphogenesis_of_an_endothelium"
"8021","http://purl.obolibrary.org/obo/UBERON_0007500","epithelial tube open at both ends","An epithelial tube open at both ends that allows fluid flow.","class","UBERON_0007500","UBERON_0007500","epithelial_tube_open_at_both_ends","epithelial_tube_open_at_both_ends"
"8022","http://purl.obolibrary.org/obo/AISM_0002028","cranio-lacinial muscle","The insect cranio-maxillar muscle that is attached to the gena and the lacinia.","class","AISM_0002028","AISM_0002028","cranio-lacinial_muscle","cranio-lacinial_muscle"
"8023","http://purl.obolibrary.org/obo/PATO_0001933","opposite","A positional quality inhering in a bearer by virtue of the bearer\'s being positioned on opposite sides on the same plane.","class","PATO_0001933","PATO_0001933","opposite","opposite"
"8024","http://purl.obolibrary.org/obo/GO_0045137","development of primary sexual characteristics","The process whose specific outcome is the progression of the primary sexual characteristics over time, from their formation to the mature structures. The primary sexual characteristics are the testes in males and the ovaries in females and they develop in response to sex hormone secretion.","class","GO_0045137","GO_0045137","development_of_primary_sexual_characteristics","development_of_primary_sexual_characteristics"
"8025","http://purl.obolibrary.org/obo/PATO_0001124","obsolete pressure value","","class","PATO_0001124","PATO_0001124","obsolete_pressure_value","obsolete_pressure_value"
"8026","http://purl.obolibrary.org/obo/GO_0098867","intramembranous bone growth","The increase in size or mass of an intramembranous bone that contributes to the shaping of the bone.","class","GO_0098867","GO_0098867","intramembranous_bone_growth","intramembranous_bone_growth"
"8027","http://purl.obolibrary.org/obo/CL_1000306","fibroblast of tunica adventitia of artery","A fibroblast that is part of the tunica adventitia of artery.","class","CL_1000306","CL_1000306","fibroblast_of_tunica_adventitia_of_artery","fibroblast_of_tunica_adventitia_of_artery"
"8028","http://purl.obolibrary.org/obo/GO_0034641","cellular nitrogen compound metabolic process","The chemical reactions and pathways involving various organic and inorganic nitrogenous compounds, as carried out by individual cells.","class","GO_0034641","GO_0034641","cellular_nitrogen_compound_metabolic_process","cellular_nitrogen_compound_metabolic_process"
"8029","http://purl.obolibrary.org/obo/UBERON_0019263","gray matter of hindbrain","","class","UBERON_0019263","UBERON_0019263","gray_matter_of_hindbrain","gray_matter_of_hindbrain"
"8030","http://purl.obolibrary.org/obo/PATO_0001077","obsolete absolute pressure","","class","PATO_0001077","PATO_0001077","obsolete_absolute_pressure","obsolete_absolute_pressure"
